id,comercioId,banderaId,banderaDescripcion,comercioRazonSocial,provincia,localidad,direccion,lat,lng,sucursalNombre,sucursalTipo
10-2-491,10,2,Market,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Montes De Oca 970,-34.639340999999995,-58.374389,Barracas,Supermercado
10-2-510,10,2,Market,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Díaz Vélez None,-34.608489,-58.42161700000001,Almagro,Supermercado
10-2-511,10,2,Market,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Rivadavia 3221,-34.610492,-58.412303,Once,Supermercado
10-2-512,10,2,Market,INC S.A.,AR-B,Pilar,Ramírez 43,-34.454772,-58.91015400000001,Pilar Super,Supermercado
10-2-514,10,2,Market,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Beiró 3342,-34.598696999999994,-58.500132,Villa del Parque,Supermercado
10-2-515,10,2,Market,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Fco. Beiró 5204,-34.6132,-58.523415,Devoto,Supermercado
10-2-516,10,2,Market,INC S.A.,AR-B,San Isidro,Cosme Beccar 437,-34.470353,-58.514687,San Isidro Súper,Supermercado
10-2-517,10,2,Market,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Rivadavia 2039,-34.609227000000004,-58.395539,Congreso,Supermercado
10-2-518,10,2,Market,INC S.A.,AR-B,Olivos,Av. Maipú 2960,-34.508824,-58.492046,Olivos,Supermercado
10-2-519,10,2,Market,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Federico Lacroze 3117,-34.577279,-58.449064,Conde,Supermercado
10-2-601,10,2,Market,INC S.A.,AR-T,Yerba Buena,Av. Aconquija 1591,-26.8129,-65.292314,Yerba Buena,Supermercado
10-2-62,10,2,Market,INC S.A.,AR-B,Pilar,Panamericana Ramal Pilar None,-34.449813,-58.916319,Champagnat,Hipermercado
10-3-196,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Corrientes 3651,-34.603633,-58.416192,Corrientes 3651,Supermercado
10-3-199,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Córdoba 1439,-34.599262,-58.387552,Av. Córdoba 1439,Autoservicio
10-3-200,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Rivadavia 8421,-34.633706,-58.482029,Av. Rivadavia 8421,Autoservicio
10-3-213,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Paraguay 919,-34.597675,-58.380133,Paraguay 919,Autoservicio
10-3-242,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Nazca 25,-34.630371999999994,-58.469692,Av. Nazca 25,Supermercado
10-3-247,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. La Plata 430,-34.619772,-58.428125,Av. La Plata 430,Supermercado
10-3-250,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Carlos Pellegrini 587,-34.601524,-58.380994,Carlos Pellegrini 587,Supermercado
10-3-251,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Arce 728,-34.568676,-58.434871,Arce 728,Supermercado
10-3-260,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Gral. Las Heras 2397,-34.586508,-58.398127,Av. Gral. Las Heras 2397,Autoservicio
10-3-265,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Ángel Gallardo 30,-34.602404,-58.432602,Angel Gallardo 30,Autoservicio
10-3-291,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Piedras 383,-34.612572,-58.377673,Piedras 383,Autoservicio
10-3-298,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Formosa 565,-34.621316,-58.436261,Formosa 565,Autoservicio
10-3-299,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Arenales 975,-34.594016,-58.381012,Arenales 975,Autoservicio
10-3-300,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Gral. Deheza 2239,-34.540539,-58.47205200000001,Gral Deheza 2239,Autoservicio
10-3-301,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Pueyrredón 2464,-34.585915,-58.394398,Av. Pueyrredón 2464,Autoservicio
10-3-302,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Esmeralda 823,-34.598622,-58.378291,Esmeralda 823,Autoservicio
10-3-303,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Talcahuano 841,-34.598783000000005,-58.385461,Talcahuano 841,Autoservicio
10-3-304,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Suipacha 726,-34.599822,-58.379713,Suipacha 726,Autoservicio
10-3-306,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Fray Justo Sta. María De Oro 2709,-34.577198,-58.42235600000001,Fray Justo Santa María de Oro 2709,Autoservicio
10-3-307,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Gral. Las Heras 1936,-34.590737,-58.393414,Av. Gral. Las Heras 1936,Autoservicio
10-3-308,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Maipú 171,-34.606155,-58.37645300000001,Maipú 171,Autoservicio
10-3-309,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Campana 3050,-34.602612,-58.49646,Campana 3050,Autoservicio
10-3-310,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Chivilicoy 3840,-34.600568,-58.511327,Chivilicoy 3840,Autoservicio
10-3-311,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Monroe 2771,-34.560168,-58.46318,Monroe 2771,Autoservicio
10-3-312,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Cerviño 4634,-34.575307,-58.422856,Cerviño 4634,Autoservicio
10-3-313,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Montañeses 2267,-34.555966,-58.45004599999999,Montañeses 2267,Autoservicio
10-3-314,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Segurola 2344 2344,-34.614787,-58.505674,Segurola 2344,Autoservicio
10-3-315,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,José Pedro Varela 3191,-34.598396,-58.497333,Jose Pedro Varela 3191,Autoservicio
10-3-316,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Ramón Falcón 2402,-34.630139,-58.462242,Ramon Falcón 2402,Autoservicio
10-3-317,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Anchorena 1253,-34.594766,-58.406363,Anchorena 1253,Autoservicio
10-3-318,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Arroyo 859,-34.591563,-58.379252,Arroyo 859,Autoservicio
10-3-320,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Sucre 2480,-34.564492,-58.45586899999999,Sucre 2480,Autoservicio
10-3-321,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Cangallo 33,-34.6061,-58.431299,Cangallo 33,Autoservicio
10-3-322,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Del Carril 3210,-34.593274,-58.502323,Del Carril 3210,Autoservicio
10-3-323,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Montes De Oca 304,-34.632222,-58.375998,Montes de Oca 304,Autoservicio
10-3-324,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Directorio 1766,-34.631045,-58.452608,Directorio 1766,Autoservicio
10-3-325,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Vidal 2357,-34.561751,-58.462283,Vidal 2357,Autoservicio
10-3-326,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Álvarez Jonte 4872,-34.620277,-58.506577,Jonte 4872,Autoservicio
10-3-327,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Gral. Las Heras 2643,-34.584822,-58.40004,Las Heras 2643,Autoservicio
10-3-328,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Godoy Cruz 2793,-34.577797,-58.42433199999999,Godoy Cruz 2793,Autoservicio
10-3-329,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Lavalle 1749,-34.603041999999995,-58.391768000000006,Lavalle 1749,Autoservicio
10-3-330,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Fitz Roy 2470,-34.577794,-58.429157,Fitz Roy 2470,Autoservicio
10-3-331,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Charcas 3171,-34.592437,-58.41086899999999,Charcas 3171,Autoservicio
10-3-332,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Billinghurst 1380,-34.593956,-58.41291,Billinghurst 1380,Autoservicio
10-3-334,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Paraguay 521,-34.597351,-58.374515,Paraguay 521,Autoservicio
10-3-335,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Cuba 2776,-34.554653,-58.46029,Cuba 2776,Autoservicio
10-3-336,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Charcas 3315,-34.591312,-58.412544,Charcas 3315 II,Autoservicio
10-3-337,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Federico Lacroze 2566,-34.572189,-58.446058,Lacroze 2566,Autoservicio
10-3-338,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Tucumán 831,-34.601177,-58.378613,Tucumán 831,Autoservicio
10-3-339,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. De Los Incas 4466,-34.581140000000005,-58.473713,Los Incas 4466,Supermercado
10-3-340,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Ortega Y Gasset 1876,-34.570715,-58.43287,Ortega y Gaset 1876,Autoservicio
10-3-341,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Viamonte 351,-34.599672,-58.372053,Viamonte 351,Supermercado
10-3-343,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Amenábar 1187,-34.569917,-58.45046899999999,Amenábar 1187,Autoservicio
10-3-344,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Marcelo T. De Alvear 2251,-34.596862,-58.399571,M. T. de Alvear 2251,Autoservicio
10-3-345,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Pueyrredón 672,-34.602287,-58.405074,Pueyrredón 672,Autoservicio
10-3-346,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Suárez 1599,-34.63841,-58.373366,Suárez 1599,Autoservicio
10-3-347,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Josá Andrés Pacheco De Melo 2648,-34.586853999999995,-58.401466000000006,P. de Melo 2648,Autoservicio
10-3-348,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Rivadavia 3421,-34.610752000000005,-58.414782,Rivadavia 3421,Autoservicio
10-3-349,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Cabildo 34,-34.574828000000004,-58.436126,Cabildo 34,Autoservicio
10-3-350,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Humboldt 1982,-34.582757,-58.433094,Humboldt 1982,Autoservicio
10-3-351,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Echeverría 2067,-34.560973,-58.452616000000006,Echeverría 2067,Autoservicio
10-3-352,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Rodríguez Peña 1185,-34.595055,-58.391999999999996,Rodríguez Peña 1185,Autoservicio
10-3-353,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Talcahuano 467,-34.60322,-58.385088,Talcahuano 467,Autoservicio
10-3-354,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Paraná 1053,-34.59632,-58.388332,Paraná 1053,Autoservicio
10-3-355,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Pueyrredón 1054,-34.59788,-58.40378199999999,Pueyrredón 1054,Autoservicio
10-3-356,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Callao 1289,-34.594087,-58.393061,Callao 1289,Autoservicio
10-3-357,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Sarmiento 1592,-34.605506,-58.38923000000001,Sarmiento 1592,Autoservicio
10-3-360,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. De Los Incas 5174,-34.586703,-58.481354,Los Incas 5174,Autoservicio
10-3-361,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Moldes 1718,-34.567226,-58.45653100000001,Moldes 1718,Autoservicio
10-3-362,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Directorio 1063,-34.629168,-58.442438,Directorio 1063,Autoservicio
10-3-363,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Independencia 1833,-34.618097,-58.392208,Independencia 1833,Autoservicio
10-3-364,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Ciudad De La Paz 353,-34.573878,-58.442051,Ciudad de la Paz 353,Autoservicio
10-3-365,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Nazca 1944,-34.612145,-58.480997,Nazca 1944,Autoservicio
10-3-367,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Estado De Israel 4309,-34.597862,-58.426805,Estado de Israel 4309,Autoservicio
10-3-368,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Cuba 2919,-34.553375,-58.462109,Cuba 2919,Autoservicio
10-3-369,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Caseros 2864,-34.636786,-58.40316899999999,Caseros 2864,Autoservicio
10-3-370,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Juan Bautista Alberdi 371,-34.622738,-58.43315,J. Bautista Alberdi 371,Autoservicio
10-3-371,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Olazábal 5483,-34.579005,-58.49039300000001,Olazábal 5483,Autoservicio
10-3-373,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,11 De Septiembre 3910,-34.543233,-58.463148,11 de Septiembre 3910,Autoservicio
10-3-374,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Dr. Rómulo Naón 2401,-34.567331,-58.47278000000001,Rómulo Naón 2401,Autoservicio
10-3-375,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Esmeralda 428,-34.603219,-58.37811600000001,Esmeralda 428,Autoservicio
10-3-376,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Álvarez Jonte 3709,-34.613367,-58.493678,Jonte 3709,Autoservicio
10-3-378,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Billinghurst 1876,-34.588997,-58.40905,Billinghurst 1876,Autoservicio
10-3-379,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Maipú 26,-34.60788400000001,-58.37647,Maipú 26,Autoservicio
10-3-380,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Otamendi 454,-34.611146999999995,-58.433683,Otamendi 454,Autoservicio
10-3-391,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Cabildo 2865,-34.555786,-58.462146,Cabildo 2865,Autoservicio
10-3-392,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Jorge Luis Borges 2463,-34.582215999999995,-58.421027,J. L. Borges 2463-65,Supermercado
10-3-394,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Santa Fe 4489,-34.579302,-58.424094,Santa Fe 4489-91,Autoservicio
10-3-395,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Federico Lacroze 4106,-34.585892,-58.454272,Federico Lacroze 4106,Autoservicio
10-3-396,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. San Martín 2289,-34.604107,-58.459865,San Martín 2289,Autoservicio
10-3-397,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Corrientes 5980,-34.593559,-58.44566800000001,Corrientes 5980,Autoservicio
10-3-398,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Rivadavia 9436,-34.637117,-58.496795,Av. Rivadavia 9436,Autoservicio
10-3-400,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Del Barco Centenera 177,-34.621665,-58.441093,Centenera 177,Supermercado
10-3-402,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Corrientes 1974,-34.604525,-58.394643,Av. Corrientes 1974,Autoservicio
10-3-403,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Santa Fe 5052,-34.576785,-58.43099399999999,Av. Santa Fe 5052,Autoservicio
10-3-404,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Medrano 686,-34.602154,-58.420866,Medrano 686,Autoservicio
10-3-405,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Juan Bautista Alberdi 5719,-34.650644,-58.501702,J. Bautista Alberdi 5719-23,Autoservicio
10-3-406,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Salta 1637,-34.627247,-58.383,Salta 1637-39,Autoservicio
10-3-408,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Perú 916,-34.618745000000004,-58.374322,Perú 916,Autoservicio
10-3-409,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Gaona 3567,-34.620882,-58.475217,Gaona 3567,Autoservicio
10-3-410,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Tucumán 2173,-34.602117,-58.398071,Tucumán 2173,Autoservicio
10-3-411,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Eva Perón 3479,-34.644703,-58.464687,Eva Perón 3479,Autoservicio
10-3-412,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Caseros 3535,-34.638635,-58.415077,Av. Caseros 3535,Autoservicio
10-3-413,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Venezuela 4086,-34.617797,-58.42222,Venezuela 4086,Autoservicio
10-3-414,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. San Juan 3900,-34.626152000000005,-58.420171,Av. San Juan 3900,Autoservicio
10-3-415,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. San Juan 4351,-34.62676,-58.426136,Av. San Juan 4351,Autoservicio
10-3-416,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Almafuerte 880,-34.648144,-58.415872,Av. Almafuerte 880,Autoservicio
10-3-417,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Fray C. Rodríguez 464,-34.624494,-58.464622,Fray C. Rodríguez 464,Autoservicio
10-3-418,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Carlos Calvo 1826,-34.620294,-58.39220400000001,Carlos Calvo 1826,Autoservicio
10-3-419,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Olavarría 469,-34.636459,-58.35943,Olavarría 469,Autoservicio
10-3-420,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Gaona 1384,-34.608803,-58.448623,Av. Gaona 1384,Autoservicio
10-3-421,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Belgrano 3447,-34.615542,-58.415062,Av. Belgrano 3447,Autoservicio
10-3-422,10,3,Express,INC S.A.,AR-B,Lomas de Zamora,Murature 2169,-34.707006,-58.438947,Murature 2169,Autoservicio
10-3-423,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Av. Castañares 4854,-34.667069,-58.472973,Av. Castañares 4854,Autoservicio
10-3-424,10,3,Express,INC S.A.,AR-B,Luján,Bartolomé Mitre 226,-34.565687,-59.119412,Mitre 226,Autoservicio
10-3-425,10,3,Express,INC S.A.,AR-B,Jose León Suárez,Av. Brig. Gral. Juan Manuel De Rosas 2553,-34.531045,-58.57540899999999,J. M. de Rosas 2553,Autoservicio
10-3-426,10,3,Express,INC S.A.,AR-C,Ciudad Autónoma de Buenos Aires,Montañeses 2067,-34.557692,-58.448568,Montañeses 2067,Autoservicio
10-3-427,10,3,Express,INC S.A.,AR-B,Haedo,Av. Rivadavia 16051,-34.645017,-58.590601,Av. Rivadavia 16051,Supermercado
10-3-428,10,3,Express,INC S.A.,AR-B,Adolfo Sordeaux,Rosario 4558,-34.50241,-58.668448,Rosario 4558,Autoservicio
10-3-429,10,3,Express,INC S.A.,AR-B,Villa Ballester,Independencia 4731,-34.550588,-58.554484,Independencia 4731,Supermercado
10-3-430,10,3,Express,INC S.A.,AR-B,San Martín,Carrillo 2170,-34.575875,-58.538738,Carrillo 2170,Autoservicio
10-3-431,10,3,Express,INC S.A.,AR-B,Victoria,Av. Pdte. Tte. Gral. J. D. Perón 3283,-34.453474,-58.538348,Av. Perón 3283,Supermercado
10-3-433,10,3,Express,INC S.A.,AR-B,Del Viso,Av. Ing. Eduardo Madero 1050,-34.449447,-58.797046,Madero 1050 Ruta 26,Autoservicio
10-3-435,10,3,Express,INC S.A.,AR-B,Maquinista Savio,Rp26 162,-34.408965,-58.771632,Ruta 26 - 162,Autoservicio
10-3-436,10,3,Express,INC S.A.,AR-B,Villa Adelina,Paraná 6543,-34.525713,-58.548663,Paraná 6543,Autoservicio
10-3-437,10,3,Express,INC S.A.,AR-B,Beccar,Centenario 1890,-34.461333,-58.527173,Centenario 1890,Supermercado
10-3-438,10,3,Express,INC S.A.,AR-B,Los Polvorines,25 De Mayo 2650,-34.500302000000005,-58.694886,25 de Mayo 2650,Supermercado
10-3-439,10,3,Express,INC S.A.,AR-B,Castelar,Gob. Arias 2420,-34.651086,-58.642884,Gob. Arias 2420,Supermercado
10-3-440,10,3,Express,INC S.A.,AR-B,Tigre,Av. Cazón 1336,-34.424942,-58.57798,Av. Cazón 1336,Autoservicio
10-3-441,10,3,Express,INC S.A.,AR-B,Munro,Vélez Sársfield 4690,-34.530695,-58.524438,Vélez Sarsfield 4690,Autoservicio
10-3-442,10,3,Express,INC S.A.,AR-B,Morón,Sarmiento 837,-34.648019,-58.620217,Sarmiento 837,Supermercado
10-3-443,10,3,Express,INC S.A.,AR-B,Don Bosco,Los Tilos 711,-34.69753,-58.302113,Los Tilos 711,Autoservicio
10-3-444,10,3,Express,INC S.A.,AR-B,Florencio Varela,Camino Gral. Belgrano 6498,-34.78047,-58.26313,C. General Belgrano 6498,Autoservicio
10-3-445,10,3,Express,INC S.A.,AR-B,La Plata,Av. Arana 231,-34.85116,-58.07703000000001,Av. Arana 231,Supermercado
10-3-446,10,3,Express,INC S.A.,AR-B,Monte Chingolo,Eva Perón 4461,-34.729203000000005,-58.352892,Eva Perón 4461,Autoservicio
10-3-447,10,3,Express,INC S.A.,AR-B,Lanús,Cnel. D Elia 1649,-34.690746999999995,-58.40845899999999,Cnel. D´Elia 1649,Autoservicio
10-3-448,10,3,Express,INC S.A.,AR-B,Burzaco,Carlos Pellegrini 844,-34.82818,-58.390159,Carlos Pellegrini 844,Autoservicio
10-3-449,10,3,Express,INC S.A.,AR-B,Florencio Varela,Sallares 151,-34.808046000000004,-58.275429,Sallares 151,Supermercado
10-3-450,10,3,Express,INC S.A.,AR-B,Longchamps,Bolívar 1343,-34.859301,-58.386273,Bolívar 1343,Autoservicio
10-3-451,10,3,Express,INC S.A.,AR-B,Almirante Brown,Guatambú 12,-34.815906,-58.427561,Guatambú 12,Autoservicio
10-3-452,10,3,Express,INC S.A.,AR-B,Ezpeleta,Av. Centenario 5331,-34.753173,-58.238291,Av. Centenario 5331,Autoservicio
10-3-453,10,3,Express,INC S.A.,AR-B,Banfield,Martín Rodríguez 1399,-34.735217,-58.433859,Martin Rodríguez 1399,Supermercado
10-3-454,10,3,Express,INC S.A.,AR-B,Quilmes,Av. Mitre 573,-34.720261,-58.254951,Mitre 573,Autoservicio
10-3-455,10,3,Express,INC S.A.,AR-B,Gerli,Av. Hipólito Yrigoyen 2323,-34.684697,-58.386613,Av. H.Yrigoyen 2323,Autoservicio
10-3-456,10,3,Express,INC S.A.,AR-B,Remedios de Escalada,Av. Gral. José De San Martín 3960,-34.710793,-58.422569,San Martín 3960,Autoservicio
10-3-457,10,3,Express,INC S.A.,AR-B,Glew,Sarmiento 72,-34.889129,-58.38527,Sarmiento 72,Supermercado
10-3-458,10,3,Express,INC S.A.,AR-B,Budge,Claudio De Alas 2146,-34.720449,-58.462849,Claudio de Alas 2146,Autoservicio
10-3-459,10,3,Express,INC S.A.,AR-B,Lanús,Camino Gral. Belgrano 4861,-34.722369,-58.33900500000001,C. General Belgrano 4861,Autoservicio
10-3-460,10,3,Express,INC S.A.,AR-B,Lanús,Eva Perón 3330,-34.720952000000004,-58.36308100000001,Eva Perón 3330,Autoservicio
10-3-461,10,3,Express,INC S.A.,AR-B,Lomas de Zamora,Salta 160,-34.810018,-58.457241,Salta 160,Autoservicio
10-3-462,10,3,Express,INC S.A.,AR-B,Quilmes,12 De Octubre 520,-34.729681,-58.263922,12 de Octubre 520,Autoservicio
10-3-463,10,3,Express,INC S.A.,AR-B,Valentín Alsina,Pres. Tte. Gral. J. D. Perón 2640,-34.673516,-58.406289,J. D. Perón 2640,Autoservicio
